ZIP,LAT,LNG,City,State ,County
2143,42.381409,-71.096714,Somerville,MA,Middlesex
2144,42.399655,-71.12255,Somerville,MA,Middlesex
2145,42.391577,-71.08991,Somerville,MA,Middlesex
2148,42.42938,-71.058706,Malden,MA,Middlesex
2149,42.405938,-71.054649,Everett,MA,Middlesex
2150,42.396824,-71.031348,Chelsea,MA,Suffolk
2151,42.41829,-71.001251,Revere,MA,Suffolk
2152,42.373055,-70.974807,Winthrop,MA,Suffolk
2155,42.42384,-71.107673,Medford,MA,Middlesex
2163,42.366168,-71.12285,Boston,MA,Suffolk
2169,42.248386,-71.002279,Quincy,MA,Norfolk
2170,42.266415,-71.015576,Quincy,MA,Norfolk
2171,42.29331,-71.018208,Quincy,MA,Norfolk
2176,42.455723,-71.059019,Melrose,MA,Middlesex
2180,42.474208,-71.097665,Stoneham,MA,Middlesex
2184,42.206188,-71.00232,Braintree,MA,Norfolk
2186,42.241557,-71.082432,Milton,MA,Norfolk
2188,42.204578,-70.957749,Weymouth,MA,Norfolk
2189,42.209776,-70.928189,Weymouth,MA,Norfolk
2190,42.166731,-70.952363,Weymouth,MA,Norfolk
2191,42.243453,-70.942033,Weymouth,MA,Norfolk
2199,42.347476,-71.082035,Boston,MA,Suffolk
2203,42.360598,-71.058775,Boston,MA,Suffolk
2210,42.347472,-71.039271,Boston,MA,Suffolk
2215,42.347635,-71.103082,Boston,MA,Suffolk
2301,42.078371,-71.042304,Brockton,MA,Plymouth
2302,42.088907,-70.998375,Brockton,MA,Plymouth
2322,42.13246,-71.054013,Avon,MA,Norfolk
2324,41.972387,-70.978778,Bridgewater,MA,Plymouth
2330,41.878644,-70.743198,Carver,MA,Plymouth
2332,42.044325,-70.706075,Duxbury,MA,Plymouth
2333,42.037278,-70.940459,East Bridgewater,MA,Plymouth
2338,42.002811,-70.863473,Halifax,MA,Plymouth
2339,42.122956,-70.85631,Hanover,MA,Plymouth
2341,42.050464,-70.867418,Hanson,MA,Plymouth
2343,42.140244,-70.997347,Holbrook,MA,Norfolk
2346,41.878004,-70.869267,Middleboro,MA,Plymouth
2347,41.834412,-70.957163,Lakeville,MA,Plymouth
2351,42.119964,-70.957216,Abington,MA,Plymouth
2356,42.060532,-71.119676,North Easton,MA,Bristol
2357,42.054978,-71.080651,North Easton,MA,Bristol
2359,42.067804,-70.805713,Pembroke,MA,Plymouth
2360,41.882056,-70.63129,Plymouth,MA,Plymouth
2364,41.987196,-70.741942,Kingston,MA,Plymouth
2366,41.850984,-70.654984,South Carver,MA,Plymouth
2367,41.9591,-70.802753,Plympton,MA,Plymouth
2368,42.176446,-71.051567,Randolph,MA,Norfolk
2370,42.130399,-70.910615,Rockland,MA,Plymouth
2375,42.003041,-71.076928,South Easton,MA,Bristol
2379,42.021617,-71.026717,West Bridgewater,MA,Plymouth
2382,42.078974,-70.93939,Whitman,MA,Plymouth
2420,42.457055,-71.215464,Lexington,MA,Middlesex
2421,42.438547,-71.239573,Lexington,MA,Middlesex
2445,42.325483,-71.135045,Brookline,MA,Norfolk
2446,42.343503,-71.122248,Brookline,MA,Norfolk
2451,42.397823,-71.255708,Waltham,MA,Middlesex
2452,42.392721,-71.213532,Waltham,MA,Middlesex
2453,42.369542,-71.240513,Waltham,MA,Middlesex
2457,42.299388,-71.274242,Babson Park,MA,Norfolk
2458,42.353585,-71.188192,Newton,MA,Middlesex
2459,42.314779,-71.192017,Newton Center,MA,Middlesex
2460,42.351824,-71.20849,Newtonville,MA,Middlesex
2461,42.317362,-71.206508,Newton Highlands,MA,Middlesex
2462,42.328708,-71.2559,Newton Lower Falls,MA,Middlesex
2464,42.312975,-71.218882,Newton Upper Falls,MA,Middlesex
2465,42.348912,-71.22633,West Newton,MA,Middlesex
2466,42.344457,-71.248617,Auburndale,MA,Middlesex
2467,42.314344,-71.152759,Chestnut Hill,MA,Middlesex
2468,42.328553,-71.22953,Waban,MA,Middlesex
2472,42.369451,-71.177925,Watertown,MA,Middlesex
2474,42.420949,-71.15637,Arlington,MA,Middlesex
2476,42.415637,-71.17567,Arlington,MA,Middlesex
2478,42.395317,-71.180284,Belmont,MA,Middlesex
2481,42.311927,-71.275531,Wellesley Hills,MA,Norfolk
2482,42.293103,-71.298537,Wellesley,MA,Norfolk
2492,42.276029,-71.244543,Needham,MA,Norfolk
2493,42.360502,-71.303433,Weston,MA,Middlesex
2494,42.29949,-71.232519,Needham Heights,MA,Norfolk
2532,41.751759,-70.597552,Buzzards Bay,MA,Barnstable
2534,41.668942,-70.619407,Cataumet,MA,Barnstable
2535,41.337159,-70.761031,Chilmark,MA,Dukes
2536,41.596305,-70.567467,East Falmouth,MA,Barnstable
2537,41.728418,-70.435812,East Sandwich,MA,Barnstable
2538,41.777476,-70.642148,East Wareham,MA,Plymouth
2539,41.377655,-70.52208,Edgartown,MA,Dukes
2540,41.573881,-70.632049,Falmouth,MA,Barnstable
2542,41.707839,-70.54552,Buzzards Bay,MA,Barnstable
2543,41.478974,-70.766911,Woods Hole,MA,Barnstable
2553,41.711561,-70.622853,Monument Beach,MA,Barnstable
2554,41.291167,-70.092826,Nantucket,MA,Nantucket
2556,41.639445,-70.624515,North Falmouth,MA,Barnstable
2557,41.441713,-70.576143,Oak Bluffs,MA,Dukes
2558,41.745017,-70.653513,Onset,MA,Plymouth
2559,41.690243,-70.616283,Pocasset,MA,Barnstable
2561,41.766737,-70.540595,Sagamore,MA,Barnstable
2562,41.787209,-70.526717,Sagamore Beach,MA,Barnstable
2563,41.728137,-70.476549,Sandwich,MA,Barnstable
2564,41.271979,-69.984406,Siasconset,MA,Nantucket
2568,41.458608,-70.613479,Vineyard Haven,MA,Dukes
2571,41.761187,-70.695991,Wareham,MA,Plymouth
2575,41.400252,-70.656934,West Tisbury,MA,Dukes
2576,41.772221,-70.762948,West Wareham,MA,Plymouth
2584,41.258688,-70.007142,Nantucket,MA,Nantucket
2601,41.657961,-70.298093,Hyannis,MA,Barnstable
2630,41.706769,-70.31253,Barnstable,MA,Barnstable
2631,41.747513,-70.066223,Brewster,MA,Barnstable
2632,41.659097,-70.346877,Centerville,MA,Barnstable
2633,41.689734,-69.972126,Chatham,MA,Barnstable
2635,41.624054,-70.439397,Cotuit,MA,Barnstable
2637,41.705726,-70.270928,Cummaquid,MA,Barnstable
2638,41.730228,-70.197398,Dennis,MA,Barnstable
2639,41.668067,-70.136979,Dennis Port,MA,Barnstable
2641,41.751246,-70.153472,East Dennis,MA,Barnstable
2642,41.841331,-69.977436,Eastham,MA,Barnstable
2643,41.797777,-69.937327,East Orleans,MA,Barnstable
2644,41.683488,-70.510786,Forestdale,MA,Barnstable
2645,41.711052,-70.057609,Harwich,MA,Barnstable
2646,41.670596,-70.071449,Harwich Port,MA,Barnstable
2647,41.630127,-70.310144,Hyannis Port,MA,Barnstable
2648,41.670946,-70.41537,Marstons Mills,MA,Barnstable
2649,41.616801,-70.490097,Mashpee,MA,Barnstable
2650,41.701947,-69.961375,North Chatham,MA,Barnstable
2651,41.874985,-70.003492,North Eastham,MA,Barnstable
2652,42.049537,-70.094991,North Truro,MA,Barnstable
2653,41.769125,-69.97358,Orleans,MA,Barnstable
2655,41.627984,-70.392013,Osterville,MA,Barnstable
2657,42.059829,-70.200407,Provincetown,MA,Barnstable
2659,41.681465,-70.023537,South Chatham,MA,Barnstable
2660,41.707699,-70.15856,South Dennis,MA,Barnstable
2663,41.894444,-70.01218,South Wellfleet,MA,Barnstable
2664,41.674727,-70.195648,South Yarmouth,MA,Barnstable
2666,41.99078,-70.045714,Truro,MA,Barnstable
2667,41.921997,-70.023356,Wellfleet,MA,Barnstable
2668,41.716216,-70.36307,West Barnstable,MA,Barnstable
2669,41.666693,-69.989716,West Chatham,MA,Barnstable
2670,41.660113,-70.170678,West Dennis,MA,Barnstable
2671,41.670839,-70.1134,West Harwich,MA,Barnstable
2672,41.6357,-70.313634,West Hyannisport,MA,Barnstable
2673,41.655712,-70.247044,West Yarmouth,MA,Barnstable
2675,41.704155,-70.231801,Yarmouth Port,MA,Barnstable
2702,41.785113,-71.059047,Assonet,MA,Bristol
2703,41.931653,-71.294503,Attleboro,MA,Bristol
2713,41.441295,-70.902217,Cuttyhunk,MA,Dukes
2715,41.803649,-71.15338,Dighton,MA,Bristol
2717,41.760108,-70.972874,East Freetown,MA,Bristol
2718,41.862486,-71.01169,East Taunton,MA,Bristol
2719,41.633619,-70.871306,Fairhaven,MA,Bristol
2720,41.72505,-71.121329,Fall River,MA,Bristol
2721,41.675125,-71.148281,Fall River,MA,Bristol
2723,41.692705,-71.129726,Fall River,MA,Bristol
2724,41.683936,-71.1775,Fall River,MA,Bristol
2725,41.720043,-71.188272,Somerset,MA,Bristol
2726,41.7597,-71.144592,Somerset,MA,Bristol
2738,41.704138,-70.752225,Marion,MA,Plymouth
2739,41.665794,-70.814531,Mattapoisett,MA,Plymouth
2740,41.637485,-70.938265,New Bedford,MA,Bristol
2743,41.718217,-70.901151,Acushnet,MA,Bristol
2744,41.606252,-70.913632,New Bedford,MA,Bristol
2745,41.700737,-70.950546,New Bedford,MA,Bristol
2746,41.660995,-70.940137,New Bedford,MA,Bristol
2747,41.664711,-71.015699,North Dartmouth,MA,Bristol
2748,41.553084,-70.971453,South Dartmouth,MA,Bristol
2760,41.972509,-71.334397,North Attleboro,MA,Bristol
2762,42.0128,-71.336602,Plainville,MA,Norfolk
2763,41.966866,-71.308574,Attleboro Falls,MA,Bristol
2764,41.851929,-71.153598,North Dighton,MA,Bristol
2766,41.965341,-71.18178,Norton,MA,Bristol
2767,41.940996,-71.048499,Raynham,MA,Bristol
2769,41.846878,-71.24487,Rehoboth,MA,Bristol
2770,41.759846,-70.838449,Rochester,MA,Plymouth
2771,41.842106,-71.322309,Seekonk,MA,Bristol
2777,41.758163,-71.214181,Swansea,MA,Bristol
2779,41.838061,-71.077615,Berkley,MA,Bristol
2780,41.909112,-71.118346,Taunton,MA,Bristol
2790,41.599176,-71.082371,Westport,MA,Bristol
2791,41.528538,-71.078091,Westport Point,MA,Bristol
2802,41.95213,-71.456233,Albion,RI,Providence
2804,41.434772,-71.769527,Ashaway,RI,Washington
2806,41.734753,-71.319732,Barrington,RI,Bristol
2807,41.176815,-71.577085,Block Island,RI,Washington
2808,41.408251,-71.749674,Bradford,RI,Washington
2809,41.67573,-71.273331,Bristol,RI,Bristol
2812,41.478948,-71.652334,Carolina,RI,Washington
2813,41.394216,-71.669822,Charlestown,RI,Washington
2814,41.895948,-71.700406,Chepachet,RI,Providence
2815,41.77463,-71.647954,Clayville,RI,Providence
2816,41.696499,-71.622662,Coventry,RI,Kent
2817,41.637083,-71.678361,West Greenwich,RI,Kent
2818,41.642919,-71.485719,East Greenwich,RI,Kent
2822,41.57021,-71.626993,Exeter,RI,Washington
2825,41.782067,-71.726833,Foster,RI,Providence
2826,41.982746,-71.653144,Glendale,RI,Providence
2827,41.698748,-71.739118,Greene,RI,Kent
2828,41.879928,-71.563999,Greenville,RI,Providence
2830,41.97493,-71.651187,Harrisville,RI,Providence
2831,41.774762,-71.620289,Hope,RI,Providence
2832,41.514717,-71.729622,Hope Valley,RI,Washington
2833,41.492067,-71.769901,Hopkinton,RI,Washington
2835,41.510088,-71.378366,Jamestown,RI,Newport
2836,41.454681,-71.620208,Kenyon,RI,Washington
2837,41.518769,-71.167247,Little Compton,RI,Newport
2838,41.965257,-71.476374,Manville,RI,Providence
2839,41.940757,-71.641513,Mapleville,RI,Providence
2840,41.478216,-71.322375,Newport,RI,Newport
2841,41.511864,-71.332175,Newport,RI,Newport
2842,41.518673,-71.281685,Middletown,RI,Newport
2852,41.588565,-71.459811,North Kingstown,RI,Washington
2857,41.822761,-71.633605,North Scituate,RI,Providence
2858,41.964461,-71.651336,Oakland,RI,Providence
2859,41.959073,-71.757323,Pascoag,RI,Providence
2860,41.870562,-71.388681,Pawtucket,RI,Providence
2861,41.878603,-71.353131,Pawtucket,RI,Providence
2863,41.890064,-71.393481,Central Falls,RI,Providence
2864,41.966913,-71.428933,Cumberland,RI,Providence
2865,41.915455,-71.449815,Lincoln,RI,Providence
2871,41.587299,-71.261246,Portsmouth,RI,Newport
2872,41.597055,-71.320666,Prudence Island,RI,Bristol
2873,41.533083,-71.780518,Rockville,RI,Washington
2874,41.508687,-71.481743,Saunderstown,RI,Washington
2875,41.456486,-71.638865,Shannock,RI,Washington
2876,41.994278,-71.58549,Slatersville,RI,Providence
2878,41.609436,-71.178113,Tiverton,RI,Newport
2879,41.424019,-71.534277,Wakefield,RI,Washington
2881,41.478083,-71.524717,Kingston,RI,Washington
2882,41.415152,-71.465251,Narragansett,RI,Washington
2885,41.725138,-71.258805,Warren,RI,Bristol
2886,41.703849,-71.455568,Warwick,RI,Kent
2888,41.747671,-71.406118,Warwick,RI,Kent
2889,41.700591,-71.376927,Warwick,RI,Kent
2891,41.361854,-71.789689,Westerly,RI,Washington
2892,41.492004,-71.594774,West Kingston,RI,Washington
2893,41.679006,-71.518688,West Warwick,RI,Kent
2894,41.444477,-71.703238,Wood River Junction,RI,Washington
2895,42.001706,-71.499949,Woonsocket,RI,Providence
2896,41.975186,-71.544069,North Smithfield,RI,Providence
2898,41.51764,-71.668521,Wyoming,RI,Washington
2903,41.81823,-71.409088,Providence,RI,Providence
2904,41.858334,-71.436294,Providence,RI,Providence
2905,41.784725,-71.396103,Providence,RI,Providence
2906,41.840169,-71.390408,Providence,RI,Providence
2907,41.798593,-71.42463,Providence,RI,Providence
2908,41.839825,-71.436794,Providence,RI,Providence
2909,41.821417,-71.453215,Providence,RI,Providence
2910,41.774999,-71.435594,Cranston,RI,Providence
2911,41.854888,-71.472812,North Providence,RI,Providence
2912,41.825593,-71.402239,Providence,RI,Providence
2914,41.814838,-71.365333,East Providence,RI,Providence
2915,41.772847,-71.354839,Riverside,RI,Providence
2916,41.842661,-71.352438,Rumford,RI,Providence
2917,41.905774,-71.523305,Smithfield,RI,Providence
2919,41.82744,-71.519879,Johnston,RI,Providence
2920,41.767344,-71.465508,Cranston,RI,Providence
2921,41.768455,-71.515778,Cranston,RI,Providence
3031,42.874864,-71.600503,Amherst,NH,Hillsborough
3032,42.997261,-71.363424,Auburn,NH,Rockingham
3033,42.749263,-71.67567,Brookline,NH,Hillsborough
3034,43.05687,-71.340559,Candia,NH,Rockingham
3036,42.98453,-71.255104,Chester,NH,Rockingham
3037,43.141274,-71.248197,Deerfield,NH,Rockingham
3038,42.892761,-71.276763,Derry,NH,Rockingham
3042,43.054187,-71.084193,Epping,NH,Rockingham
3043,42.997,-71.817788,Francestown,NH,Hillsborough
3044,43.00037,-71.119161,Fremont,NH,Rockingham
3045,43.021515,-71.563462,Goffstown,NH,Hillsborough
3046,43.116338,-71.595355,Dunbarton,NH,Merrimack
3047,42.93874,-71.879424,Greenfield,NH,Hillsborough
3048,42.742874,-71.761755,Greenville,NH,Hillsborough
3049,42.749626,-71.585401,Hollis,NH,Hillsborough
3051,42.760508,-71.409494,Hudson,NH,Hillsborough
3052,42.846081,-71.468283,Litchfield,NH,Hillsborough
3053,42.869839,-71.387845,Londonderry,NH,Rockingham
3054,42.852034,-71.519876,Merrimack,NH,Hillsborough
3055,42.818645,-71.673354,Milford,NH,Hillsborough
3057,42.908885,-71.694199,Mont Vernon,NH,Hillsborough
3060,42.741087,-71.458266,Nashua,NH,Hillsborough
3062,42.722323,-71.501176,Nashua,NH,Hillsborough
3063,42.782084,-71.518043,Nashua,NH,Hillsborough
3064,42.779378,-71.474918,Nashua,NH,Hillsborough
3070,42.981209,-71.67752,New Boston,NH,Hillsborough
3071,42.746257,-71.874434,New Ipswich,NH,Hillsborough
3076,42.730992,-71.337073,Pelham,NH,Hillsborough
3077,43.038038,-71.205107,Raymond,NH,Rockingham
3079,42.788264,-71.221726,Salem,NH,Rockingham
3082,42.896409,-71.768341,Lyndeborough,NH,Hillsborough
3084,42.826913,-71.875292,Temple,NH,Hillsborough
3086,42.832235,-71.759609,Wilton,NH,Hillsborough
3087,42.811092,-71.302688,Windham,NH,Rockingham
3101,42.989027,-71.466111,Manchester,NH,Hillsborough
3102,43.011907,-71.491063,Manchester,NH,Hillsborough
3103,42.950538,-71.446547,Manchester,NH,Hillsborough
3104,43.009552,-71.439782,Manchester,NH,Hillsborough
3106,43.082584,-71.446878,Hooksett,NH,Merrimack
3109,42.963734,-71.40035,Manchester,NH,Hillsborough
3110,42.935584,-71.536871,Bedford,NH,Hillsborough
3215,43.942653,-71.447732,Waterville Valley,NH,Grafton
3216,43.451175,-71.79794,Andover,NH,Merrimack
3217,43.726075,-71.642508,Ashland,NH,Grafton
3218,43.338034,-71.277262,Barnstead,NH,Belknap
3220,43.474458,-71.48221,Belmont,NH,Belknap
3221,43.258003,-71.960169,Bradford,NH,Merrimack
3222,43.642709,-71.789139,Bristol,NH,Grafton
3223,43.855414,-71.68547,Campton,NH,Grafton
3224,43.36249,-71.55802,Canterbury,NH,Merrimack
3225,43.363816,-71.24173,Center Barnstead,NH,Belknap
3226,43.711764,-71.504236,Center Harbor,NH,Belknap
3227,43.841192,-71.480852,Center Sandwich,NH,Carroll
3229,43.202187,-71.696803,Contoocook,NH,Merrimack
3230,43.508647,-71.890241,Danbury,NH,Merrimack
3231,43.473341,-71.762339,East Andover,NH,Merrimack
3233,43.424011,-71.9312,Elkins,NH,Merrimack
3234,43.204812,-71.348563,Epsom,NH,Merrimack
3235,43.449136,-71.674267,Franklin,NH,Merrimack
3237,43.423058,-71.387218,Gilmanton,NH,Belknap
3238,43.984428,-71.911271,Glencliff,NH,Grafton
3240,43.574714,-71.952004,Grafton,NH,Grafton
3241,43.751504,-71.817394,Hebron,NH,Grafton
3242,43.169407,-71.831201,Henniker,NH,Merrimack
3243,43.528306,-71.769192,Hill,NH,Merrimack
3244,43.128103,-71.91694,Hillsboro,NH,Hillsborough
3245,43.76159,-71.583345,Holderness,NH,Grafton
3246,43.576496,-71.482301,Laconia,NH,Belknap
3249,43.519156,-71.375593,Gilford,NH,Belknap
3251,44.100673,-71.494074,Lincoln,NH,Grafton
3253,43.631211,-71.498585,Meredith,NH,Belknap
3254,43.717721,-71.369179,Moultonborough,NH,Carroll
3255,43.314026,-72.024551,Newbury,NH,Merrimack
3256,43.623334,-71.632615,New Hampton,NH,Belknap
3257,43.417721,-71.990609,New London,NH,Merrimack
3258,43.265259,-71.408835,Chichester,NH,Merrimack
3259,43.875712,-71.395018,North Sandwich,NH,Carroll
3260,43.343127,-71.923616,North Sutton,NH,Merrimack
3261,43.211856,-71.223393,Northwood,NH,Rockingham
3262,43.999889,-71.714447,North Woodstock,NH,Grafton
3263,43.288501,-71.309368,Pittsfield,NH,Merrimack
3264,43.738799,-71.702722,Plymouth,NH,Grafton
3266,43.782855,-71.884727,Rumney,NH,Grafton
3268,43.386099,-71.772917,Salisbury,NH,Merrimack
3269,43.524186,-71.601607,Sanbornton,NH,Belknap
3273,43.301982,-71.926953,South Sutton,NH,Merrimack
3275,43.170513,-71.417063,Suncook,NH,Merrimack
3276,43.431031,-71.575998,Tilton,NH,Belknap
3278,43.30893,-71.835506,Warner,NH,Merrimack
3279,43.96583,-71.8591,Warren,NH,Grafton
3280,43.190068,-72.093879,Washington,NH,Sullivan
3281,43.078057,-71.703708,Weare,NH,Hillsborough
3282,43.858721,-71.923718,Wentworth,NH,Grafton
3284,43.473002,-72.013536,Springfield,NH,Sullivan
3285,43.94787,-71.635802,#N/A,#N/A,#N/A
3287,43.443115,-71.922637,Wilmot,NH,Merrimack
3290,43.129847,-71.131859,Nottingham,NH,Rockingham
3291,43.179131,-71.142619,West Nottingham,NH,Rockingham
3293,43.97062,-71.679913,Woodstock,NH,Grafton
3301,43.238549,-71.555988,Concord,NH,Merrimack
3303,43.311685,-71.665421,Concord,NH,Merrimack
3304,43.133177,-71.537242,Bow,NH,Merrimack
3307,43.333988,-71.446658,Loudon,NH,Merrimack
3431,42.965044,-72.294803,Keene,NH,Cheshire
3440,43.050291,-71.981967,Antrim,NH,Hillsborough
3441,42.780669,-72.446994,Ashuelot,NH,Cheshire
3442,43.020281,-71.903693,Bennington,NH,Hillsborough
3443,42.875727,-72.456114,Chesterfield,NH,Cheshire
3444,42.889279,-72.069849,Dublin,NH,Cheshire
3445,43.020616,-72.214374,Sullivan,NH,Cheshire
3446,42.858271,-72.29636,Swanzey,NH,Cheshire
3447,42.753205,-72.153028,Fitzwilliam,NH,Cheshire
3448,43.052622,-72.274498,Gilsum,NH,Cheshire
3449,42.977339,-71.997821,Hancock,NH,Hillsborough
3450,42.948515,-72.068894,Harrisville,NH,Cheshire
3451,42.809298,-72.504822,Hinsdale,NH,Cheshire
3452,42.829254,-72.059901,Jaffrey,NH,Cheshire
3455,42.901769,-72.172904,Marlborough,NH,Cheshire
3456,43.138544,-72.208769,Marlow,NH,Cheshire
3457,42.999482,-72.121703,Nelson,NH,Cheshire
3458,42.868369,-71.940102,Peterborough,NH,Hillsborough
3461,42.756663,-72.013247,Rindge,NH,Cheshire
3462,42.889241,-72.388978,Spofford,NH,Cheshire
3464,43.090822,-72.126816,Stoddard,NH,Cheshire
3465,42.828785,-72.18894,Troy,NH,Cheshire
3466,42.890398,-72.502989,West Chesterfield,NH,Cheshire
3467,42.968075,-72.430856,Westmoreland,NH,Cheshire
3470,42.77137,-72.354216,Winchester,NH,Cheshire
3561,44.34335,-71.795116,Littleton,NH,Grafton
3570,44.504596,-71.155466,Berlin,NH,Coos
3574,44.260435,-71.609203,Bethlehem,NH,Grafton
3575,44.313744,-71.402889,Bretton Woods,NH,Coos
3576,44.912445,-71.385112,Colebrook,NH,Coos
3579,44.964771,-71.025563,Errol,NH,Coos
3580,44.163448,-71.693296,Franconia,NH,Grafton
3581,44.289765,-71.152184,Gorham,NH,Coos
3582,44.563265,-71.442474,Groveton,NH,Coos
3583,44.396741,-71.464694,Jefferson,NH,Coos
3584,44.483853,-71.545865,Lancaster,NH,Coos
3585,44.222416,-71.877173,Lisbon,NH,Grafton
3586,44.21841,-71.80024,#N/A,#N/A,#N/A
3588,44.62304,-71.211846,Milan,NH,Coos
3590,44.749655,-71.478749,North Stratford,NH,Coos
3592,45.116236,-71.26111,Pittsburg,NH,Coos
3593,44.301498,-71.299826,#N/A,#N/A,#N/A
3595,44.305211,-71.497351,Twin Mountain,NH,Coos
3597,44.744797,-71.381584,West Stewartstown,NH,Coos
3598,44.378898,-71.628699,Whitefield,NH,Coos
3601,43.238837,-72.286124,Acworth,NH,Sullivan
3602,43.140832,-72.347568,Alstead,NH,Cheshire
3603,43.246634,-72.383931,Charlestown,NH,Sullivan
3604,43.127333,-72.376864,Drewsville,NH,Cheshire
3605,43.236564,-72.184869,Lempster,NH,Sullivan
3607,43.19651,-72.268353,South Acworth,NH,Sullivan
3608,43.076505,-72.395926,Walpole,NH,Cheshire
3609,43.143932,-72.446437,North Walpole,NH,Cheshire
3740,44.184481,-71.978837,Bath,NH,Grafton
3741,43.67694,-72.007001,Canaan,NH,Grafton
3743,43.360727,-72.326929,Claremont,NH,Sullivan
3745,43.476437,-72.33413,Cornish,NH,Sullivan
3746,43.494376,-72.257151,Cornish Flat,NH,Sullivan
3748,43.589099,-72.132135,Enfield,NH,Grafton
3750,43.721023,-72.185207,Etna,NH,Grafton
3751,43.449753,-72.092311,Georges Mills,NH,Sullivan
3752,43.271965,-72.100703,Goshen,NH,Sullivan
3753,43.51659,-72.149093,Grantham,NH,Sullivan
3754,43.377461,-72.13839,Guild,NH,Sullivan
3755,43.727746,-72.142753,Hanover,NH,Grafton
3765,44.035225,-72.050202,Haverhill,NH,Grafton
